date,location,new_cases,new_deaths,total_cases,total_deaths
2020/3/27,Pakistan,140,1,1197,9
2020/3/28,Pakistan,0,0,1197,9
2020/3/29,Pakistan,211,2,1408,11
2020/3/30,Pakistan,118,2,1526,13
2020/3/31,Pakistan,99,5,1625,18
2020/3/6,Palestine,7,0,7,0
2020/3/7,Palestine,9,0,16,0
2020/3/8,Palestine,3,0,19,0
2020/3/10,Palestine,1,0,20,0
2020/3/11,Palestine,9,0,29,0
2020/3/12,Palestine,1,0,30,0
2020/3/14,Palestine,5,0,35,0
2020/3/15,Palestine,3,0,38,0
2020/3/16,Palestine,0,0,38,0
2020/3/17,Palestine,1,0,39,0
2020/3/18,Palestine,2,0,41,0
2020/3/19,Palestine,3,0,44,0
2020/3/20,Palestine,3,0,47,0
2020/3/21,Palestine,1,0,48,0
2020/3/22,Palestine,4,0,52,0
2020/3/23,Palestine,7,0,59,0
2020/3/24,Palestine,0,0,59,0
2020/3/25,Palestine,1,0,60,0
2020/3/26,Palestine,2,0,62,0
2020/3/27,Palestine,22,1,84,1
2020/3/28,Palestine,7,0,91,1
2020/3/29,Palestine,6,0,97,1
2020/3/30,Palestine,9,0,106,1
2020/3/31,Palestine,9,0,115,1
2020/3/10,Panama,1,0,1,0
2020/3/11,Panama,6,1,7,1
2020/3/12,Panama,7,0,14,1
2020/3/13,Panama,13,0,27,1
2020/3/14,Panama,9,0,36,1
2020/3/15,Panama,7,0,43,1
2020/3/16,Panama,0,0,43,1
2020/3/17,Panama,26,0,69,1
2020/3/18,Panama,17,0,86,1
2020/3/19,Panama,23,0,109,1
2020/3/20,Panama,28,0,137,1
2020/3/21,Panama,63,0,200,1
2020/3/22,Panama,45,2,245,3
2020/3/23,Panama,68,0,313,3
2020/3/24,Panama,32,3,345,6
2020/3/25,Panama,98,0,443,6
2020/3/26,Panama,145,0,588,6
2020/3/27,Panama,86,3,674,9
2020/3/28,Panama,112,5,786,14
2020/3/29,Panama,115,3,901,17
2020/3/30,Panama,88,7,989,24
2020/3/31,Panama,86,2,1075,26
2020/3/21,Papua New Guinea,1,0,1,0
2020/3/22,Papua New Guinea,0,0,1,0
2020/3/23,Papua New Guinea,0,0,1,0
2020/3/24,Papua New Guinea,0,0,1,0
2020/3/25,Papua New Guinea,0,0,1,0
2020/3/26,Papua New Guinea,0,0,1,0
2020/3/27,Papua New Guinea,0,0,1,0
2020/3/28,Papua New Guinea,0,0,1,0
2020/3/29,Papua New Guinea,0,0,1,0
2020/3/30,Papua New Guinea,0,0,1,0
2020/3/31,Papua New Guinea,0,0,1,0
2020/3/8,Paraguay,1,0,1,0
2020/3/11,Paraguay,4,0,5,0
2020/3/13,Paraguay,1,0,6,0
2020/3/14,Paraguay,1,0,7,0
2020/3/16,Paraguay,1,0,8,0
2020/3/17,Paraguay,1,0,9,0
2020/3/18,Paraguay,2,0,11,0
2020/3/19,Paraguay,0,0,11,0
2020/3/20,Paraguay,2,0,13,0
2020/3/21,Paraguay,5,1,18,1
2020/3/22,Paraguay,4,0,22,1
2020/3/23,Paraguay,0,0,22,1
2020/3/24,Paraguay,5,0,27,1
2020/3/25,Paraguay,10,2,37,3
2020/3/26,Paraguay,4,0,41,3
2020/3/27,Paraguay,11,0,52,3
2020/3/28,Paraguay,4,0,56,3
2020/3/29,Paraguay,3,0,59,3
2020/3/30,Paraguay,5,0,64,3
2020/3/31,Paraguay,1,0,65,3
2020/3/7,Peru,1,0,1,0
2020/3/9,Peru,6,0,7,0
2020/3/10,Peru,2,0,9,0
2020/3/11,Peru,2,0,11,0
2020/3/12,Peru,6,0,17,0
2020/3/13,Peru,5,0,22,0
2020/3/14,Peru,16,0,38,0
2020/3/15,Peru,5,0,43,0
2020/3/16,Peru,28,0,71,0
2020/3/17,Peru,15,0,86,0
2020/3/18,Peru,31,0,117,0
2020/3/19,Peru,28,0,145,0
2020/3/20,Peru,89,2,234,2
2020/3/21,Peru,29,1,263,3
2020/3/22,Peru,55,2,318,5
2020/3/23,Peru,45,0,363,5
2020/3/24,Peru,32,0,395,5
2020/3/25,Peru,21,2,416,7
2020/3/26,Peru,142,1,558,8
2020/3/27,Peru,22,1,580,9
2020/3/28,Peru,55,2,635,11
2020/3/29,Peru,36,5,671,16
2020/3/30,Peru,181,2,852,18
2020/3/31,Peru,98,6,950,24
2019/12/31,Philippines,0,0,0,0
2020/1/1,Philippines,0,0,0,0
2020/1/2,Philippines,0,0,0,0
2020/1/3,Philippines,0,0,0,0
2020/1/4,Philippines,0,0,0,0
2020/1/5,Philippines,0,0,0,0
2020/1/6,Philippines,0,0,0,0
2020/1/7,Philippines,0,0,0,0
2020/1/8,Philippines,0,0,0,0
2020/1/9,Philippines,0,0,0,0
2020/1/10,Philippines,0,0,0,0
2020/1/11,Philippines,0,0,0,0
2020/1/12,Philippines,0,0,0,0
2020/1/13,Philippines,0,0,0,0
2020/1/14,Philippines,0,0,0,0
2020/1/15,Philippines,0,0,0,0
2020/1/16,Philippines,0,0,0,0
2020/1/17,Philippines,0,0,0,0
2020/1/18,Philippines,0,0,0,0
2020/1/19,Philippines,0,0,0,0
2020/1/20,Philippines,0,0,0,0
2020/1/21,Philippines,0,0,0,0
2020/1/22,Philippines,0,0,0,0
2020/1/23,Philippines,0,0,0,0
2020/1/24,Philippines,0,0,0,0
2020/1/25,Philippines,0,0,0,0
2020/1/26,Philippines,0,0,0,0
2020/1/27,Philippines,0,0,0,0
2020/1/28,Philippines,0,0,0,0
2020/1/29,Philippines,0,0,0,0
2020/1/30,Philippines,1,0,1,0
2020/1/31,Philippines,0,0,1,0
2020/2/1,Philippines,0,0,1,0
2020/2/2,Philippines,1,1,2,1
2020/2/3,Philippines,0,0,2,1
2020/2/4,Philippines,0,0,2,1
2020/2/5,Philippines,0,0,2,1
2020/2/6,Philippines,1,0,3,1
2020/2/7,Philippines,0,0,3,1
2020/2/8,Philippines,0,0,3,1
2020/2/9,Philippines,0,0,3,1
2020/2/10,Philippines,0,0,3,1
2020/2/11,Philippines,0,0,3,1
2020/2/12,Philippines,0,0,3,1
2020/2/13,Philippines,0,0,3,1
2020/2/14,Philippines,0,0,3,1
2020/2/15,Philippines,0,0,3,1
2020/2/16,Philippines,0,0,3,1
2020/2/17,Philippines,0,0,3,1
2020/2/18,Philippines,0,0,3,1
2020/2/19,Philippines,0,0,3,1
2020/2/20,Philippines,0,0,3,1
2020/2/21,Philippines,0,0,3,1
2020/2/22,Philippines,0,0,3,1
2020/2/23,Philippines,0,0,3,1
2020/2/24,Philippines,0,0,3,1
2020/2/25,Philippines,0,0,3,1
2020/2/26,Philippines,0,0,3,1
2020/2/27,Philippines,0,0,3,1
2020/2/28,Philippines,0,0,3,1
2020/2/29,Philippines,0,0,3,1
2020/3/1,Philippines,0,0,3,1
2020/3/2,Philippines,0,0,3,1
2020/3/7,Philippines,2,0,5,1
2020/3/8,Philippines,1,0,6,1
2020/3/9,Philippines,4,0,10,1
2020/3/10,Philippines,23,0,33,1
2020/3/11,Philippines,0,0,33,1
2020/3/12,Philippines,16,1,49,2
2020/3/13,Philippines,3,0,52,2
2020/3/14,Philippines,12,4,64,6
2020/3/15,Philippines,47,0,111,6
2020/3/16,Philippines,29,6,140,12
2020/3/17,Philippines,2,0,142,12
2020/3/18,Philippines,45,2,187,14
2020/3/19,Philippines,15,3,202,17
2020/3/20,Philippines,28,1,230,18
2020/3/21,Philippines,0,0,230,18
2020/3/22,Philippines,150,7,380,25
2020/3/23,Philippines,0,0,380,25
2020/3/24,Philippines,82,8,462,33
2020/3/25,Philippines,90,2,552,35
2020/3/26,Philippines,84,3,636,38
2020/3/27,Philippines,71,7,707,45
2020/3/28,Philippines,96,9,803,54
2020/3/29,Philippines,272,14,1075,68
2020/3/30,Philippines,343,3,1418,71
2020/3/31,Philippines,666,17,2084,88
2020/3/4,Poland,1,0,1,0
2020/3/7,Poland,4,0,5,0
2020/3/8,Poland,1,0,6,0
2020/3/9,Poland,5,0,11,0
